"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658684","12.3547125","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-30-0-th-2620-albertslund-01650035__30_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658684","12.3547125","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-30-0-tv-2620-albertslund-01650035__30_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659622","12.354664","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-31-0-th-2620-albertslund-01650035__31_st__th","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659622","12.354664","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-31-0-tv-2620-albertslund-01650035__31_st__tv","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659115","12.353904","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-32-0-th-2620-albertslund-01650035__32_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659115","12.353904","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-32-0-tv-2620-albertslund-01650035__32_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","59.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659775","12.354608","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-33-0-th-2620-albertslund-01650035__33_st__th","value:|sqm:59|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","76.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659775","12.354608","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-33-0-tv-2620-albertslund-01650035__33_st__tv","value:|sqm:76|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659157","12.354233","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-34-0-th-2620-albertslund-01650035__34_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659157","12.354233","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-34-0-tv-2620-albertslund-01650035__34_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65988","12.3549","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-35-0-th-2620-albertslund-01650035__35_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65988","12.3549","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-35-0-tv-2620-albertslund-01650035__35_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659187","12.354506","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-36-0-th-2620-albertslund-01650035__36_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659187","12.354506","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-36-0-tv-2620-albertslund-01650035__36_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659912","12.355163","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-37-0-th-2620-albertslund-01650035__37_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659912","12.355163","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-37-0-tv-2620-albertslund-01650035__37_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65918","12.354807","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-38-0-th-2620-albertslund-01650035__38_st__th","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65918","12.354807","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-38-0-tv-2620-albertslund-01650035__38_st__tv","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659866","12.355451","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-39-0-th-2620-albertslund-01650035__39_st__th","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","59.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659866","12.355451","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-39-0-tv-2620-albertslund-01650035__39_st__tv","value:|sqm:59|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659035","12.354858","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-40-0-th-2620-albertslund-01650035__40_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659035","12.354858","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-40-0-tv-2620-albertslund-01650035__40_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659706","12.355507","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-41-0-th-2620-albertslund-01650035__41_st__th","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659706","12.355507","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-41-0-tv-2620-albertslund-01650035__41_st__tv","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65889","12.354916","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-42-0-th-2620-albertslund-01650035__42_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65889","12.354916","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-42-0-tv-2620-albertslund-01650035__42_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","57.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659576","12.355554","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-43-0-mf-2620-albertslund-01650035__43_st__mf","value:|sqm:57|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659576","12.355554","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-43-0-th-2620-albertslund-01650035__43_st__th","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","50.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659576","12.355554","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-43-0-tv-2620-albertslund-01650035__43_st__tv","value:|sqm:50|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658745","12.35496","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-44-0-th-2620-albertslund-01650035__44_st__th","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658745","12.35496","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-44-0-tv-2620-albertslund-01650035__44_st__tv","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658745","12.355256","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-46-0-th-2620-albertslund-01650035__46_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658745","12.355256","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-46-0-tv-2620-albertslund-01650035__46_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658783","12.355591","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-48-0-th-2620-albertslund-01650035__48_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658783","12.355591","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-48-0-tv-2620-albertslund-01650035__48_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65926","12.355133","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-50-0-th-2620-albertslund-01650035__50_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65926","12.355133","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-50-0-tv-2620-albertslund-01650035__50_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659286","12.355391","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-52-0-th-2620-albertslund-01650035__52_st__th","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","86.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659286","12.355391","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-52-0-tv-2620-albertslund-01650035__52_st__tv","value:|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659233","12.355669","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-54-0-th-2620-albertslund-01650035__54_st__th","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","59.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.659233","12.355669","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-54-0-tv-2620-albertslund-01650035__54_st__tv","value:|sqm:59|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65913","12.355705","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-56-0-th-2620-albertslund-01650035__56_st__th","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","82.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.65913","12.355705","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-56-0-tv-2620-albertslund-01650035__56_st__tv","value:|sqm:82|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","82.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658985","12.355755","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-58-0-th-2620-albertslund-01650035__58_st__th","value:|sqm:82|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","82.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658985","12.355755","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-58-0-tv-2620-albertslund-01650035__58_st__tv","value:|sqm:82|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","59.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658882","12.355789","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-60-0-th-2620-albertslund-01650035__60_st__th","value:|sqm:59|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","77.0","Eget køkken med afløb","2.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1962.0","Albertslund","55.658882","12.355789","1962-01-01T00:00:00Z","Byggeår","/adresse/banehegnet-60-0-tv-2620-albertslund-01650035__60_st__tv","value:|sqm:77|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","108.0","Eget køkken med afløb","2.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1972.0","Albertslund","55.66953","12.360646","2023-09-27T11:14:49.759001Z","På markedet","/adresse/bispehusene-7-2620-albertslund-01650038___7_______?udbud=2b0107b7-b5e8-4350-9b91-0d0ebb1cfaf6","pay:150000|sqmPr:22828|sqm:111|floor:|rooms:4|fees:4442|built:1972"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.651203","12.348988","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-1a-2620-albertslund-01650040__1a_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.65128","12.348963","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-1b-2620-albertslund-01650040__1b_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.651352","12.348938","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-1c-2620-albertslund-01650040__1c_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.651424","12.348912","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-1d-2620-albertslund-01650040__1d_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.651497","12.348887","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-1e-2620-albertslund-01650040__1e_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.65157","12.34886","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-1f-2620-albertslund-01650040__1f_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.650776","12.349135","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-2a-2620-albertslund-01650040__2a_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.650692","12.349164","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-2b-2620-albertslund-01650040__2b_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.65062","12.349189","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-2c-2620-albertslund-01650040__2c_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.65055","12.349212","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-2d-2620-albertslund-01650040__2d_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.650475","12.349238","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-2e-2620-albertslund-01650040__2e_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.650402","12.349262","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-2f-2620-albertslund-01650040__2f_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Betonelementer","Fjernvarme/blokvarme","106.0","Eget køkken med afløb","2.0","1.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1963.0","Albertslund","55.651253","12.34936","1963-01-01T00:00:00Z","Byggeår","/adresse/bjoernens-kvt-3a-2620-albertslund-01650040__3a_______","value:|sqm:106|lastPrice:|sqmPr:|rooms:"
