"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","67.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.674522","12.451147","2015-09-23T07:02:36.677Z","Af markedet","/adresse/brandholms-alle-24c-2-th-2610-roedovre-01750085_24c__2__th","value:840000|sqm:67|lastPrice:1500000|sqmPr:22388|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","63.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.674522","12.451147","2017-03-07T15:16:10.183Z","Af markedet","/adresse/brandholms-alle-24c-2-tv-2610-roedovre-01750085_24c__2__tv","value:790000|sqm:63|lastPrice:1550000|sqmPr:24603|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","66.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.67444","12.451211","2021-07-01T11:10:36.623Z","Af markedet","/adresse/brandholms-alle-24d-0-th-2610-roedovre-01750085_24d_st__th","value:820000|sqm:66|lastPrice:2075000|sqmPr:31439|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","67.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.67444","12.451211","2019-05-03T16:40:24.22Z","Af markedet","/adresse/brandholms-alle-24d-0-tv-2610-roedovre-01750085_24d_st__tv","value:830000|sqm:67|lastPrice:1845000|sqmPr:27537|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","66.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.67444","12.451211","2022-03-24T10:20:50.18Z","Af markedet","/adresse/brandholms-alle-24d-1-th-2610-roedovre-01750085_24d__1__th","value:830000|sqm:66|lastPrice:2250000|sqmPr:34090|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","67.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.67444","12.451211","1993-09-09T00:00:00Z","Fri handel","/adresse/brandholms-alle-24d-1-tv-2610-roedovre-01750085_24d__1__tv","value:840000|sqm:67|lastPrice:443000|sqmPr:6611|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","66.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.67444","12.451211","2022-07-01T08:36:07.429221Z","Af markedet","/adresse/brandholms-alle-24d-2-th-2610-roedovre-01750085_24d__2__th","value:830000|sqm:66|lastPrice:2300000|sqmPr:34848|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","67.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.67444","12.451211","2013-09-09T08:41:47.287Z","Af markedet","/adresse/brandholms-alle-24d-2-tv-2610-roedovre-01750085_24d__2__tv","value:840000|sqm:67|lastPrice:1200000|sqmPr:17910|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","67.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.674236","12.451269","2016-08-19T07:02:09.673Z","Af markedet","/adresse/brandholms-alle-24e-0-th-2610-roedovre-01750085_24e_st__th","value:830000|sqm:67|lastPrice:1600000|sqmPr:23880|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","46.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.674236","12.451269","2019-09-09T09:55:29.24Z","Af markedet","/adresse/brandholms-alle-24e-0-tv-2610-roedovre-01750085_24e_st__tv","value:590000|sqm:46|lastPrice:1305000|sqmPr:28369|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","67.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.674236","12.451269","1960-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-24e-1-th-2610-roedovre-01750085_24e__1__th","value:840000|sqm:67|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","46.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.674236","12.451269","1960-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-24e-1-tv-2610-roedovre-01750085_24e__1__tv","value:600000|sqm:46|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","67.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.674236","12.451269","2017-08-07T09:50:52.97Z","Af markedet","/adresse/brandholms-alle-24e-2-th-2610-roedovre-01750085_24e__2__th","value:840000|sqm:67|lastPrice:1795000|sqmPr:26791|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","46.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Rødovre","55.674236","12.451269","2018-08-14T07:11:31.65Z","Af markedet","/adresse/brandholms-alle-24e-2-tv-2610-roedovre-01750085_24e__2__tv","value:600000|sqm:46|lastPrice:1650000|sqmPr:35869|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","50.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1990.0","Rødovre","55.674713","12.450139","2021-08-20T00:00:00Z","Fri handel","/adresse/brandholms-alle-24f-0-2610-roedovre-01750085_24f_st____","value:760000|sqm:50|lastPrice:1200000|sqmPr:24000|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","50.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1990.0","Rødovre","55.674644","12.450157","2006-11-21T00:00:00Z","Fri handel","/adresse/brandholms-alle-24g-1-2610-roedovre-01750085_24g__1____","value:770000|sqm:50|lastPrice:1280000|sqmPr:25600|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","48.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1990.0","Rødovre","55.674713","12.450201","2022-04-21T09:48:54.929348Z","Af markedet","/adresse/brandholms-alle-24h-1-th-2610-roedovre-01750085_24h__1__th","value:740000|sqm:48|lastPrice:1850000|sqmPr:38541|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","48.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1990.0","Rødovre","55.674713","12.450201","2020-06-29T11:02:06.473Z","Af markedet","/adresse/brandholms-alle-24h-1-tv-2610-roedovre-01750085_24h__1__tv","value:740000|sqm:48|lastPrice:1350000|sqmPr:28125|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","48.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1990.0","Rødovre","55.67472","12.450268","2022-12-14T08:41:03.744127Z","Af markedet","/adresse/brandholms-alle-24k-0-2610-roedovre-01750085_24k_st____","value:730000|sqm:48|lastPrice:1450000|sqmPr:30208|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","48.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1990.0","Rødovre","55.67466","12.450285","2023-09-21T10:31:42.922227Z","Prisfald","/adresse/brandholms-alle-24l-0-2610-roedovre-01750085_24l_st____?udbud=1366a724-b8d4-44c7-9e72-57110f478da7","pay:90000|sqmPr:37458|sqm:|floor:0|rooms:2|fees:2233|built:1990"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","50.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1990.0","Rødovre","55.67472","12.450325","2009-12-11T00:00:00Z","Fri handel","/adresse/brandholms-alle-24m-0-2610-roedovre-01750085_24m_st____","value:760000|sqm:50|lastPrice:950000|sqmPr:19000|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","50.0","Eget køkken med afløb","2.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1990.0","Rødovre","55.674664","12.450343","2021-04-08T21:38:52.693Z","Af markedet","/adresse/brandholms-alle-24n-1-2610-roedovre-01750085_24n__1____","value:770000|sqm:50|lastPrice:1550000|sqmPr:31000|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","65.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-0-mf-2610-roedovre-01750085__25_st__mf","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-0-th-2610-roedovre-01750085__25_st__th","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-0-tv-2610-roedovre-01750085__25_st__tv","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","65.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-1-mf-2610-roedovre-01750085__25__1__mf","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-1-th-2610-roedovre-01750085__25__1__th","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-1-tv-2610-roedovre-01750085__25__1__tv","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","65.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-2-mf-2610-roedovre-01750085__25__2__mf","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-2-th-2610-roedovre-01750085__25__2__th","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-2-tv-2610-roedovre-01750085__25__2__tv","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","65.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-3-mf-2610-roedovre-01750085__25__3__mf","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-3-th-2610-roedovre-01750085__25__3__th","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.675217","12.449401","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-25-3-tv-2610-roedovre-01750085__25__3__tv","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Elvarme","102.0","Eget køkken med afløb","2.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Rødovre","55.67475","12.450607","2005-08-12T00:00:00Z","Fri handel","/adresse/brandholms-alle-26b-2610-roedovre-01750085_26b_______","value:1300000|sqm:102|lastPrice:2095000|sqmPr:20539|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Elvarme","100.0","Eget køkken med afløb","2.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Rødovre","55.67469","12.450718","2017-10-11T07:02:42.663Z","Af markedet","/adresse/brandholms-alle-26c-2610-roedovre-01750085_26c_______","value:1250000|sqm:100|lastPrice:2850000|sqmPr:28500|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Elvarme","100.0","Eget køkken med afløb","2.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Rødovre","55.674767","12.450773","2008-02-29T00:00:00Z","Fri handel","/adresse/brandholms-alle-26d-2610-roedovre-01750085_26d_______","value:1250000|sqm:100|lastPrice:2550000|sqmPr:25500|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Elvarme","100.0","Eget køkken med afløb","2.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Rødovre","55.674706","12.450875","2022-04-13T11:24:25.497961Z","Af markedet","/adresse/brandholms-alle-26e-2610-roedovre-01750085_26e_______","value:1250000|sqm:100|lastPrice:3495000|sqmPr:34950|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Elvarme","100.0","Eget køkken med afløb","2.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Rødovre","55.67478","12.45094","2019-08-09T14:53:53.147Z","Af markedet","/adresse/brandholms-alle-26f-2610-roedovre-01750085_26f_______","value:1250000|sqm:100|lastPrice:2800000|sqmPr:28000|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Elvarme","100.0","Eget køkken med afløb","2.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Rødovre","55.67472","12.451042","2018-02-14T02:12:00.72Z","Af markedet","/adresse/brandholms-alle-26g-2610-roedovre-01750085_26g_______","value:1250000|sqm:100|lastPrice:2895000|sqmPr:28950|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Elvarme","100.0","Eget køkken med afløb","2.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Rødovre","55.674797","12.4511","2017-06-30T07:14:23.82Z","Af markedet","/adresse/brandholms-alle-26h-2610-roedovre-01750085_26h_______","value:1250000|sqm:100|lastPrice:2850000|sqmPr:28500|rooms:"
"Badeværelse i enheden","Række- og kædehus","Mursten","Elvarme","102.0","Eget køkken med afløb","2.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Rødovre","55.674732","12.4512","2006-01-08T00:00:00Z","Fri handel","/adresse/brandholms-alle-26j-2610-roedovre-01750085_26j_______","value:1300000|sqm:102|lastPrice:2005000|sqmPr:19656|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","65.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-0-mf-2610-roedovre-01750085__27_st__mf","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-0-th-2610-roedovre-01750085__27_st__th","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-0-tv-2610-roedovre-01750085__27_st__tv","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","65.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-1-mf-2610-roedovre-01750085__27__1__mf","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-1-th-2610-roedovre-01750085__27__1__th","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-1-tv-2610-roedovre-01750085__27__1__tv","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","65.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-2-mf-2610-roedovre-01750085__27__2__mf","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-2-th-2610-roedovre-01750085__27__2__th","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-2-tv-2610-roedovre-01750085__27__2__tv","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","65.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-3-mf-2610-roedovre-01750085__27__3__mf","value:|sqm:65|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-3-th-2610-roedovre-01750085__27__3__th","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","95.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1982.0","Rødovre","55.67539","12.449352","1982-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-27-3-tv-2610-roedovre-01750085__27__3__tv","value:|sqm:95|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","48.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Rødovre","55.675056","12.450534","2000-07-06T00:00:00Z","Fri handel","/adresse/brandholms-alle-28a-0-th-2610-roedovre-01750085_28a_st__th","value:620000|sqm:48|lastPrice:415000|sqmPr:8645|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","66.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Rødovre","55.675056","12.450534","2006-10-30T00:00:00Z","Fri handel","/adresse/brandholms-alle-28a-0-tv-2610-roedovre-01750085_28a_st__tv","value:820000|sqm:66|lastPrice:1600000|sqmPr:24242|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","48.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Rødovre","55.675056","12.450534","2022-12-02T10:58:06.944749Z","Af markedet","/adresse/brandholms-alle-28a-1-th-2610-roedovre-01750085_28a__1__th","value:620000|sqm:48|lastPrice:1350000|sqmPr:28125|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","66.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Rødovre","55.675056","12.450534","1995-09-26T00:00:00Z","Fri handel","/adresse/brandholms-alle-28a-1-tv-2610-roedovre-01750085_28a__1__tv","value:830000|sqm:66|lastPrice:375000|sqmPr:5681|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","48.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Rødovre","55.675056","12.450534","2022-11-10T14:26:13.842711Z","Af markedet","/adresse/brandholms-alle-28a-2-th-2610-roedovre-01750085_28a__2__th","value:620000|sqm:48|lastPrice:1320000|sqmPr:27500|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","66.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Rødovre","55.675056","12.450534","1961-01-01T00:00:00Z","Byggeår","/adresse/brandholms-alle-28a-2-tv-2610-roedovre-01750085_28a__2__tv","value:830000|sqm:66|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","66.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Rødovre","55.67508","12.450772","2023-10-09T14:05:03.533948Z","På markedet","/adresse/brandholms-alle-28b-0-th-2610-roedovre-01750085_28b_st__th?udbud=304fefa0-d457-4a6f-925c-472df94732d1","pay:115000|sqmPr:34773|sqm:|floor:0|rooms:3|fees:2823|built:1961"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Fjernvarme/blokvarme","56.0","Eget køkken med afløb","3.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Rødovre","55.67508","12.450772","2017-02-14T07:22:15.92Z","Af markedet","/adresse/brandholms-alle-28b-0-tv-2610-roedovre-01750085_28b_st__tv","value:700000|sqm:56|lastPrice:1495000|sqmPr:26696|rooms:"
