"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","124.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1956.0","Allerød","55.873608","12.35373","2022-03-29T00:00:00Z","Øvrigt","/adresse/hasselvej-1-3450-alleroed-02012823___1_______","value:2300000|sqm:124|lastPrice:1250000|sqmPr:10080|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","218.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2020.0","Allerød","55.873848","12.353407","2020-01-01T00:00:00Z","Byggeår","/adresse/hasselvej-2-3450-alleroed-02012823___2_______","value:2400000|sqm:218|lastPrice:2900000|sqmPr:13302|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","176.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1988.0","Allerød","55.87366","12.352785","2010-01-01T00:00:00Z","Ombygningsår","/adresse/hasselvej-2a-3450-alleroed-02012823__2a_______","value:5595000|sqm:176|lastPrice:1653797|sqmPr:9396|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Centralvarme med én fyringsenhed","89.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1956.0","Allerød","55.87357","12.353377","2003-02-03T00:00:00Z","Fri handel","/adresse/hasselvej-3-3450-alleroed-02012823___3_______","value:2831000|sqm:89|lastPrice:1745000|sqmPr:19606|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","157.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1951.0","Allerød","55.873425","12.3529215","2007-07-15T00:00:00Z","Fri handel","/adresse/hasselvej-4-3450-alleroed-02012823___4_______","value:3929000|sqm:157|lastPrice:4250000|sqmPr:27070|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Betonelementer","Centralvarme med to fyringsenheder","149.0","Eget køkken med afløb","1.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1956.0","Allerød","55.87334","12.3532","2023-04-25T09:41:22.390205Z","Af markedet","/adresse/hasselvej-6-3450-alleroed-02012823___6_______","value:3112000|sqm:149|lastPrice:3700000|sqmPr:24832|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","186.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1978.0","Allerød","55.86805","12.327496","1997-05-30T00:00:00Z","Fri handel","/adresse/havebovej-1-3450-alleroed-02012870___1_______","value:4094000|sqm:186|lastPrice:1706060|sqmPr:9172|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.868378","12.327486","2009-06-15T00:00:00Z","Fri handel","/adresse/havebovej-2-3450-alleroed-02012870___2_______","value:2700000|sqm:143|lastPrice:2500000|sqmPr:17482|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","146.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1976.0","Allerød","55.86814","12.326344","2015-09-18T23:44:13.79Z","Af markedet","/adresse/havebovej-3-3450-alleroed-02012870___3_______","value:3283000|sqm:146|lastPrice:3325000|sqmPr:22773|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.86861","12.327479","1996-02-26T00:00:00Z","Fri handel","/adresse/havebovej-4-3450-alleroed-02012870___4_______","value:2600000|sqm:143|lastPrice:1192700|sqmPr:8340|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Træ","Elvarme","146.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1977.0","Allerød","55.868176","12.325863","1977-01-01T00:00:00Z","Byggeår","/adresse/havebovej-5-3450-alleroed-02012870___5_______","value:3093000|sqm:146|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.86886","12.327487","2000-11-01T00:00:00Z","Fri handel","/adresse/havebovej-6-3450-alleroed-02012870___6_______","value:3145000|sqm:143|lastPrice:1823176|sqmPr:12749|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","122.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1800.0","Allerød","55.86814","12.325069","2023-06-01T07:51:45.565362Z","Af markedet","/adresse/havebovej-7-3450-alleroed-02012870___7_______","value:3500000|sqm:122|lastPrice:4275000|sqmPr:35040|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.86909","12.327509","1974-01-01T00:00:00Z","Byggeår","/adresse/havebovej-8-3450-alleroed-02012870___8_______","value:3338000|sqm:143|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","173.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.869305","12.327642","2013-11-08T00:00:00Z","Øvrigt","/adresse/havebovej-10-3450-alleroed-02012870__10_______","value:3929000|sqm:173|lastPrice:2030000|sqmPr:11734|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Træ","Centralvarme med én fyringsenhed","174.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2005.0","Allerød","55.868496","12.324649","2010-05-27T00:00:00Z","Fri handel","/adresse/havebovej-11-3450-alleroed-02012870__11_______","value:3400000|sqm:174|lastPrice:3500000|sqmPr:20114|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.86935","12.327016","1974-01-01T00:00:00Z","Byggeår","/adresse/havebovej-12-3450-alleroed-02012870__12_______","value:3340000|sqm:143|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","182.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2008.0","Allerød","55.86878","12.324587","2008-12-08T00:00:00Z","Fri handel","/adresse/havebovej-13-3450-alleroed-02012870__13_______","value:3900000|sqm:182|lastPrice:4400000|sqmPr:24175|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","142.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.86911","12.327028","2012-09-27T00:00:00Z","Fri handel","/adresse/havebovej-14-3450-alleroed-02012870__14_______","value:3294000|sqm:142|lastPrice:3270000|sqmPr:23028|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.869183","12.326365","2013-08-13T01:23:08.98Z","Af markedet","/adresse/havebovej-16-3450-alleroed-02012870__16_______","value:2500000|sqm:143|lastPrice:3050000|sqmPr:21328|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1973.0","Allerød","55.86939","12.32652","2002-04-22T00:00:00Z","Familiehandel","/adresse/havebovej-18-3450-alleroed-02012870__18_______","value:2550000|sqm:143|lastPrice:1039120|sqmPr:7266|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.869366","12.325915","2019-08-24T12:43:30.16Z","Af markedet","/adresse/havebovej-20-3450-alleroed-02012870__20_______","value:2550000|sqm:143|lastPrice:3395000|sqmPr:23741|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","178.0","Eget køkken med afløb","1.0","3.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.869194","12.3258915","2023-03-27T11:59:38.400735Z","Af markedet","/adresse/havebovej-22-3450-alleroed-02012870__22_______","value:2900000|sqm:178|lastPrice:4350000|sqmPr:24438|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1973.0","Allerød","55.86896","12.325837","2011-03-25T07:16:15.83Z","Af markedet","/adresse/havebovej-24-3450-alleroed-02012870__24_______","value:3410000|sqm:143|lastPrice:3445000|sqmPr:24090|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1973.0","Allerød","55.86872","12.325778","2016-05-18T00:00:00Z","Familiehandel","/adresse/havebovej-26-3450-alleroed-02012870__26_______","value:2500000|sqm:143|lastPrice:47457|sqmPr:331|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","142.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1973.0","Allerød","55.86853","12.325738","2012-07-24T07:19:20.813Z","Af markedet","/adresse/havebovej-28-3450-alleroed-02012870__28_______","value:3217000|sqm:142|lastPrice:3125000|sqmPr:22007|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.8685","12.3262825","1974-01-01T00:00:00Z","Byggeår","/adresse/havebovej-30-3450-alleroed-02012870__30_______","value:2600000|sqm:143|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.868675","12.32637","1974-01-01T00:00:00Z","Byggeår","/adresse/havebovej-32-3450-alleroed-02012870__32_______","value:2500000|sqm:143|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1974.0","Allerød","55.86863","12.326958","2022-10-24T14:38:44.726244Z","Af markedet","/adresse/havebovej-34-3450-alleroed-02012870__34_______","value:2842000|sqm:143|lastPrice:3825000|sqmPr:26748|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","197.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1973.0","Allerød","55.868397","12.326923","2002-01-01T00:00:00Z","Ombygningsår","/adresse/havebovej-36-3450-alleroed-02012870__36_______","value:4200000|sqm:197|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med to fyringsenheder","115.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Allerød","55.877792","12.347646","1984-01-01T00:00:00Z","Ombygningsår","/adresse/havrevaenget-2-3450-alleroed-02012890___2_______","value:2743000|sqm:115|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Træ","Centralvarme med én fyringsenhed","143.0","Eget køkken med afløb","1.0","2.0","Andet materiale","Vandskyllende toilet i enheden","1959.0","Allerød","55.877728","12.348018","1966-01-01T00:00:00Z","Ombygningsår","/adresse/havrevaenget-4-3450-alleroed-02012890___4_______","value:3287000|sqm:143|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","109.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1955.0","Allerød","55.877712","12.3482895","1975-01-01T00:00:00Z","Ombygningsår","/adresse/havrevaenget-6-3450-alleroed-02012890___6_______","value:2557000|sqm:109|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","166.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2019.0","Allerød","55.877613","12.348695","2019-01-01T00:00:00Z","Byggeår","/adresse/havrevaenget-8-3450-alleroed-02012890___8_______","value:1950000|sqm:166|lastPrice:2250000|sqmPr:13554|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","159.0","Eget køkken med afløb","1.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1962.0","Allerød","55.87798","12.348912","2019-10-11T14:31:40.74Z","Af markedet","/adresse/havrevaenget-9-3450-alleroed-02012890___9_______","value:3406000|sqm:159|lastPrice:3100000|sqmPr:19496|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","148.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1959.0","Allerød","55.87769","12.348924","2012-01-01T00:00:00Z","Ombygningsår","/adresse/havrevaenget-10-3450-alleroed-02012890__10_______","value:3789000|sqm:148|lastPrice:2495000|sqmPr:16858|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","179.0","Eget køkken med afløb","1.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1960.0","Allerød","55.877983","12.3492775","2002-10-13T00:00:00Z","Fri handel","/adresse/havrevaenget-11-3450-alleroed-02012890__11_______","value:3009000|sqm:179|lastPrice:2350000|sqmPr:13128|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","110.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1962.0","Allerød","55.877712","12.349328","1962-01-01T00:00:00Z","Byggeår","/adresse/havrevaenget-12-3450-alleroed-02012890__12_______","value:2632000|sqm:110|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","149.0","Eget køkken med afløb","1.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1962.0","Allerød","55.878094","12.349591","2013-07-19T01:07:40.58Z","Af markedet","/adresse/havrevaenget-13-3450-alleroed-02012890__13_______","value:3864000|sqm:149|lastPrice:3200000|sqmPr:21476|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","118.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1959.0","Allerød","55.877716","12.349629","2018-04-13T12:00:16.543Z","Af markedet","/adresse/havrevaenget-14-3450-alleroed-02012890__14_______","value:2935000|sqm:118|lastPrice:2995000|sqmPr:25381|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","174.0","Eget køkken med afløb","1.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1960.0","Allerød","55.877975","12.349842","2018-01-10T00:00:00Z","Fri handel","/adresse/havrevaenget-15-3450-alleroed-02012890__15_______","value:2750000|sqm:174|lastPrice:2825000|sqmPr:16235|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","112.0","Eget køkken med afløb","1.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1959.0","Allerød","55.8777","12.349956","1998-01-01T00:00:00Z","Ombygningsår","/adresse/havrevaenget-16-3450-alleroed-02012890__16_______","value:2250000|sqm:112|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","98.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1959.0","Allerød","55.877666","12.350337","2002-06-13T00:00:00Z","Fri handel","/adresse/havrevaenget-18-3450-alleroed-02012890__18_______","value:2347000|sqm:98|lastPrice:1673232|sqmPr:17073|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","136.0","Eget køkken med afløb","1.0","2.0","Metal","Vandskyllende toilet i enheden","1963.0","Allerød","55.87629","12.36168","2008-01-01T00:00:00Z","Ombygningsår","/adresse/hegnetsvej-1-3450-alleroed-02012923___1_______","value:2750000|sqm:136|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","169.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1935.0","Allerød","55.876396","12.361351","2006-06-26T00:00:00Z","Fri handel","/adresse/hegnetsvej-3-3450-alleroed-02012923___3_______","value:3350000|sqm:169|lastPrice:5995000|sqmPr:35473|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","145.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1960.0","Allerød","55.87649","12.361889","1997-09-26T00:00:00Z","Fri handel","/adresse/hegnetsvej-4-3450-alleroed-02012923___4_______","value:2450000|sqm:145|lastPrice:1481000|sqmPr:10213|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","157.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1930.0","Allerød","55.876514","12.360975","2000-08-14T00:00:00Z","Fri handel","/adresse/hegnetsvej-5-3450-alleroed-02012923___5_______","value:3100000|sqm:157|lastPrice:2415397|sqmPr:15384|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","153.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","1933.0","Allerød","55.876656","12.361636","2013-10-24T00:00:00Z","Fri handel","/adresse/hegnetsvej-6-3450-alleroed-02012923___6_______","value:3400000|sqm:153|lastPrice:4900000|sqmPr:32026|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Betonelementer","Centralvarme med én fyringsenhed","90.0","Eget køkken med afløb","1.0","1.0","Metal","Vandskyllende toilet i enheden","1937.0","Allerød","55.876583","12.360702","2022-06-10T00:00:00Z","Familiehandel","/adresse/hegnetsvej-7-3450-alleroed-02012923___7_______","value:2300000|sqm:90|lastPrice:1955000|sqmPr:21722|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","180.0","Eget køkken med afløb","2.0","1.0","Tegl","Vandskyllende toilet i enheden","1931.0","Allerød","55.87671","12.361188","1999-03-18T00:00:00Z","Familiehandel","/adresse/hegnetsvej-8-3450-alleroed-02012923___8_______","value:3600000|sqm:180|lastPrice:94826|sqmPr:526|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","200.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2020.0","Allerød","55.87678","12.360347","2020-01-01T00:00:00Z","Byggeår","/adresse/hegnetsvej-9-3450-alleroed-02012923___9_______","value:1315000|sqm:200|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","230.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2022.0","Allerød","55.87701","12.3609915","2022-01-01T00:00:00Z","Byggeår","/adresse/hegnetsvej-10-3450-alleroed-02012923__10_______","value:2650000|sqm:230|lastPrice:2950000|sqmPr:12826|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Træ","Elvarme","222.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1999.0","Allerød","55.87726","12.361143","2008-10-31T00:00:00Z","Fri handel","/adresse/hegnetsvej-10a-3450-alleroed-02012923_10a_______","value:3850000|sqm:222|lastPrice:1788000|sqmPr:8054|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","114.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1945.0","Allerød","55.87693","12.359721","1976-01-01T00:00:00Z","Ombygningsår","/adresse/hegnetsvej-11-3450-alleroed-02012923__11_______","value:2250000|sqm:114|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Varmepumpe","153.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1961.0","Allerød","55.877285","12.360847","2005-03-23T00:00:00Z","Fri handel","/adresse/hegnetsvej-12-3450-alleroed-02012923__12_______","value:2800000|sqm:153|lastPrice:3550000|sqmPr:23202|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","123.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1995.0","Allerød","55.877018","12.360629","1995-01-01T00:00:00Z","Byggeår","/adresse/hegnetsvej-12a-3450-alleroed-02012923_12a_______","value:2650000|sqm:123|lastPrice:300000|sqmPr:2439|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","111.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1940.0","Allerød","55.87713","12.360235","2023-01-26T00:00:00Z","Familiehandel","/adresse/hegnetsvej-14-3450-alleroed-02012923__14_______","value:2650000|sqm:111|lastPrice:1523750|sqmPr:13727|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","174.0","Eget køkken med afløb","1.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1964.0","Allerød","55.877445","12.360341","2004-05-31T00:00:00Z","Fri handel","/adresse/hegnetsvej-14a-3450-alleroed-02012923_14a_______","value:3150000|sqm:174|lastPrice:3250000|sqmPr:18678|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","205.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1946.0","Allerød","55.877174","12.359078","2004-09-27T00:00:00Z","Familiehandel","/adresse/hegnetsvej-15-3450-alleroed-02012923__15_______","value:4050000|sqm:205|lastPrice:2975000|sqmPr:14512|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","192.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1935.0","Allerød","55.87739","12.359851","1998-05-11T00:00:00Z","Fri handel","/adresse/hegnetsvej-16-3450-alleroed-02012923__16_______","value:3600000|sqm:192|lastPrice:2232548|sqmPr:11627|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","126.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1942.0","Allerød","55.877316","12.358662","2021-08-12T18:04:04.477Z","Af markedet","/adresse/hegnetsvej-17-3450-alleroed-02012923__17_______","value:2000000|sqm:126|lastPrice:5700000|sqmPr:45238|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","119.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1939.0","Allerød","55.877415","12.359395","1995-01-01T00:00:00Z","Ombygningsår","/adresse/hegnetsvej-18a-3450-alleroed-02012923_18a_______","value:2500000|sqm:119|lastPrice:752110|sqmPr:6320|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","105.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1988.0","Allerød","55.87762","12.359655","1988-01-01T00:00:00Z","Byggeår","/adresse/hegnetsvej-18b-3450-alleroed-02012923_18b_______","value:2400000|sqm:105|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Centralvarme med én fyringsenhed","117.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1959.0","Allerød","55.87754","12.358036","1992-03-27T00:00:00Z","Fri handel","/adresse/hegnetsvej-19-3450-alleroed-02012923__19_______","value:2400000|sqm:117|lastPrice:891250|sqmPr:7617|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","267.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","2021.0","Allerød","55.877712","12.3592825","2021-01-01T00:00:00Z","Byggeår","/adresse/hegnetsvej-20-3450-alleroed-02012923__20_______","value:2900000|sqm:267|lastPrice:4539000|sqmPr:17000|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","82.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1940.0","Allerød","55.877644","12.358728","2008-07-21T00:00:00Z","Fri handel","/adresse/hegnetsvej-22-3450-alleroed-02012923__22_______","value:2400000|sqm:82|lastPrice:3605500|sqmPr:43969|rooms:"
