"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Fjernvarme/blokvarme","158.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1957.0","Halsnæs","55.978622","12.02072","2005-03-28T00:00:00Z","Fri handel","/adresse/elmevej-11-3300-frederiksvaerk-02600277__11_______","value:1300000|sqm:158|lastPrice:1870000|sqmPr:11835|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Fjernvarme/blokvarme","145.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1925.0","Halsnæs","55.97853","12.020414","1998-08-27T00:00:00Z","Fri handel","/adresse/elmevej-13-3300-frederiksvaerk-02600277__13_______","value:1450000|sqm:145|lastPrice:1265260|sqmPr:8725|rooms:"
"Badeværelse i enheden","Sommerhus","Letbetonsten","Varmepumpe","80.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1998.0","Halsnæs","55.98238","11.980492","2019-04-10T15:27:59.877Z","Af markedet","/adresse/elna-lassensvej-1-3370-melby-02600279___1_______","value:1100000|sqm:80|lastPrice:1150000|sqmPr:14375|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","63.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1989.0","Halsnæs","55.981995","11.980741","1989-01-01T00:00:00Z","Byggeår","/adresse/elna-lassensvej-2-3370-melby-02600279___2_______","value:850000|sqm:63|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Ovn til fast og flydende brændsel","63.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Halsnæs","55.982803","11.980165","2008-03-01T01:07:00.723Z","Af markedet","/adresse/elna-lassensvej-3-3370-melby-02600279___3_______","value:760000|sqm:63|lastPrice:1150000|sqmPr:18253|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","57.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1979.0","Halsnæs","55.981678","11.980951","2023-09-09T15:20:10.069675Z","Af markedet","/adresse/elna-lassensvej-4-3370-melby-02600279___4_______","value:730000|sqm:57|lastPrice:895000|sqmPr:15701|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","79.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.98311","11.980097","2020-06-20T14:55:09.3Z","Af markedet","/adresse/elna-lassensvej-5-3370-melby-02600279___5_______","value:940000|sqm:79|lastPrice:1300000|sqmPr:16455|rooms:"
"Hverken badeværelse eller adgang til badeværelse","Sommerhus","Træ","Elvarme","60.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1971.0","Halsnæs","55.981236","11.981285","2021-04-01T00:00:00Z","Fri handel","/adresse/elna-lassensvej-6-3370-melby-02600279___6_______","value:760000|sqm:60|lastPrice:1100000|sqmPr:18333|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","104.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1982.0","Halsnæs","55.983196","11.980583","2021-02-14T19:37:09.44Z","Af markedet","/adresse/elna-lassensvej-7-3370-melby-02600279___7_______","value:1150000|sqm:104|lastPrice:1550000|sqmPr:14903|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","71.0","Eget køkken med afløb","1.0","1.0","Andet materiale","Vandskyllende toilet i enheden","1971.0","Halsnæs","55.98141","11.981621","2012-09-13T00:00:00Z","Auktion","/adresse/elna-lassensvej-8-3370-melby-02600279___8_______","value:850000|sqm:71|lastPrice:625000|sqmPr:8802|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","62.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1973.0","Halsnæs","55.982937","11.980624","2021-05-06T00:00:00Z","Familiehandel","/adresse/elna-lassensvej-9-3370-melby-02600279___9_______","value:930000|sqm:62|lastPrice:790500|sqmPr:12750|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Ovn til fast og flydende brændsel","55.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1969.0","Halsnæs","55.9818","11.981423","2023-04-06T15:00:13.48298Z","Af markedet","/adresse/elna-lassensvej-10-3370-melby-02600279__10_______","value:800000|sqm:55|lastPrice:1100000|sqmPr:20000|rooms:"
"Badeværelse i enheden","Sommerhus","Bindingsværk","Elvarme","131.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1969.0","Halsnæs","55.982533","11.980968","2018-12-09T00:00:00Z","Fri handel","/adresse/elna-lassensvej-11-3370-melby-02600279__11_______","value:1400000|sqm:131|lastPrice:647500|sqmPr:4942|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","54.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1969.0","Halsnæs","55.982166","11.981276","1969-01-01T00:00:00Z","Byggeår","/adresse/elna-lassensvej-12-3370-melby-02600279__12_______","value:720000|sqm:54|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","77.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","2005.0","Halsnæs","55.983532","11.983039","2010-08-19T00:58:44.88Z","Af markedet","/adresse/elna-lassensvej-21-3370-melby-02600279__21_______","value:1150000|sqm:77|lastPrice:1425000|sqmPr:18506|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","93.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","2002.0","Halsnæs","55.983334","11.982887","2022-01-07T00:00:00Z","Fri handel","/adresse/elna-lassensvej-23-3370-melby-02600279__23_______","value:1250000|sqm:93|lastPrice:625000|sqmPr:6720|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","78.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Halsnæs","55.983135","11.9840765","2015-04-22T00:00:00Z","Fri handel","/adresse/elna-lassensvej-24-3370-melby-02600279__24_______","value:900000|sqm:78|lastPrice:555000|sqmPr:7115|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","58.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Halsnæs","55.983177","11.982558","2021-06-04T15:55:28.003Z","Af markedet","/adresse/elna-lassensvej-25-3370-melby-02600279__25_______","value:900000|sqm:58|lastPrice:1350000|sqmPr:23275|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","97.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2003.0","Halsnæs","55.982983","11.983725","2009-12-01T07:54:51.303Z","Af markedet","/adresse/elna-lassensvej-26-3370-melby-02600279__26_______","value:1000000|sqm:97|lastPrice:1400000|sqmPr:14432|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","152.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1978.0","Halsnæs","55.982708","11.98376","1997-08-20T00:00:00Z","Fri handel","/adresse/elna-lassensvej-28-3370-melby-02600279__28_______","value:1350000|sqm:152|lastPrice:497238|sqmPr:3271|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","40.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1986.0","Halsnæs","55.98282","11.983338","2010-05-08T13:48:53.45Z","Af markedet","/adresse/elna-lassensvej-30-3370-melby-02600279__30_______","value:700000|sqm:40|lastPrice:650000|sqmPr:16250|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","42.0","Eget køkken med afløb","1.0","","Fibercement herunder asbest","Intet vandskyllende toilet","1977.0","Halsnæs","55.98252","11.982991","2015-08-23T13:40:00.893Z","Af markedet","/adresse/elna-lassensvej-32-3370-melby-02600279__32_______","value:660000|sqm:42|lastPrice:685000|sqmPr:16309|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","85.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","2007.0","Halsnæs","55.983154","11.981302","2008-05-06T00:56:57.517Z","Af markedet","/adresse/elna-lassensvej-33-3370-melby-02600279__33_______","value:1250000|sqm:85|lastPrice:98700|sqmPr:1161|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","68.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Halsnæs","55.982384","11.983342","1999-12-06T00:00:00Z","Fri handel","/adresse/elna-lassensvej-34-3370-melby-02600279__34_______","value:810000|sqm:68|lastPrice:475000|sqmPr:6985|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","60.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1996.0","Halsnæs","55.983513","11.980885","1996-01-01T00:00:00Z","Byggeår","/adresse/elna-lassensvej-35-3370-melby-02600279__35_______","value:890000|sqm:60|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","119.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1998.0","Halsnæs","55.983284","11.98201","1998-01-01T00:00:00Z","Byggeår","/adresse/elna-lassensvej-37-3370-melby-02600279__37_______","value:1500000|sqm:119|lastPrice:80000|sqmPr:672|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","61.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1986.0","Halsnæs","55.982315","11.98408","2019-10-07T18:04:26.37Z","Af markedet","/adresse/elna-lassensvej-38-3370-melby-02600279__38_______","value:830000|sqm:61|lastPrice:965000|sqmPr:15819|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","75.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1978.0","Halsnæs","55.983475","11.981756","2003-05-28T00:00:00Z","Fri handel","/adresse/elna-lassensvej-39-3370-melby-02600279__39_______","value:910000|sqm:75|lastPrice:550000|sqmPr:7333|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Centralvarme med én fyringsenhed","124.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2005.0","Halsnæs","55.98266","11.984417","2016-03-30T07:12:42.12Z","Af markedet","/adresse/elna-lassensvej-40-3370-melby-02600279__40_______","value:1650000|sqm:124|lastPrice:1090000|sqmPr:8790|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","133.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2010.0","Halsnæs","55.983723","11.9824705","2021-01-22T00:00:00Z","Fri handel","/adresse/elna-lassensvej-41-3370-melby-02600279__41_______","value:2100000|sqm:133|lastPrice:2500000|sqmPr:18796|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","76.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1985.0","Halsnæs","55.98284","11.984752","2002-01-01T00:00:00Z","Ombygningsår","/adresse/elna-lassensvej-42-3370-melby-02600279__42_______","value:960000|sqm:76|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","54.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1999.0","Halsnæs","55.98276","11.985116","2018-01-01T00:00:00Z","Ombygningsår","/adresse/elna-lassensvej-44-3370-melby-02600279__44_______","value:880000|sqm:54|lastPrice:600000|sqmPr:11111|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","79.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Halsnæs","55.98247","11.984737","1995-01-01T00:00:00Z","Ombygningsår","/adresse/elna-lassensvej-46-3370-melby-02600279__46_______","value:930000|sqm:79|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","58.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.983986","11.981663","2013-08-15T00:00:00Z","Fri handel","/adresse/elna-lassensvej-47-3370-melby-02600279__47_______","value:770000|sqm:58|lastPrice:575000|sqmPr:9913|rooms:"
"Badeværelse i enheden","Sommerhus","Mursten","Elvarme","127.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2006.0","Halsnæs","55.98211","11.984505","2023-10-01T08:50:08.646634Z","Af markedet","/adresse/elna-lassensvej-48-3370-melby-02600279__48_______","value:2100000|sqm:127|lastPrice:1785000|sqmPr:14055|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","37.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1982.0","Halsnæs","55.98431","11.981864","2008-11-24T00:00:00Z","Fri handel","/adresse/elna-lassensvej-49-3370-melby-02600279__49_______","value:640000|sqm:37|lastPrice:800000|sqmPr:21621|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","62.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.98192","11.985022","2018-07-12T00:00:00Z","Fri handel","/adresse/elna-lassensvej-50-3370-melby-02600279__50_______","value:820000|sqm:62|lastPrice:1170000|sqmPr:18870|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","120.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1999.0","Halsnæs","55.98421","11.982474","1999-03-31T00:00:00Z","Fri handel","/adresse/elna-lassensvej-51-3370-melby-02600279__51_______","value:1650000|sqm:120|lastPrice:95100|sqmPr:792|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","102.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2000.0","Halsnæs","55.982246","11.985491","2006-06-22T00:00:00Z","Fri handel","/adresse/elna-lassensvej-52-3370-melby-02600279__52_______","value:1700000|sqm:102|lastPrice:2075000|sqmPr:20343|rooms:"
"Badeværelse i enheden","Sommerhus","Mursten","Ovn til fast og flydende brændsel","127.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Halsnæs","55.983936","11.982774","2007-08-23T00:00:00Z","Fri handel","/adresse/elna-lassensvej-53-3370-melby-02600279__53_______","value:1300000|sqm:127|lastPrice:1675000|sqmPr:13188|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","65.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1999.0","Halsnæs","55.982506","11.985763","2019-08-17T07:06:58.617Z","Af markedet","/adresse/elna-lassensvej-54-3370-melby-02600279__54_______","value:960000|sqm:65|lastPrice:995000|sqmPr:15307|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","100.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1983.0","Halsnæs","55.98228","11.986133","2014-01-01T00:00:00Z","Ombygningsår","/adresse/elna-lassensvej-56-3370-melby-02600279__56_______","value:1400000|sqm:100|lastPrice:120558|sqmPr:1205|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","88.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.983788","11.983769","2007-04-15T00:00:00Z","Familiehandel","/adresse/elna-lassensvej-57-3370-melby-02600279__57_______","value:1050000|sqm:88|lastPrice:972500|sqmPr:11051|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","83.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2004.0","Halsnæs","55.982162","11.986001","2004-01-01T00:00:00Z","Byggeår","/adresse/elna-lassensvej-58-3370-melby-02600279__58_______","value:1200000|sqm:83|lastPrice:58000|sqmPr:698|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","89.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.98362","11.984005","1996-07-23T00:00:00Z","Fri handel","/adresse/elna-lassensvej-59-3370-melby-02600279__59_______","value:960000|sqm:89|lastPrice:433000|sqmPr:4865|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","69.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.9818","11.985751","2017-08-17T12:52:01.187Z","Af markedet","/adresse/elna-lassensvej-60-3370-melby-02600279__60_______","value:630000|sqm:69|lastPrice:875000|sqmPr:12681|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","81.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Halsnæs","55.983437","11.984572","1996-08-02T00:00:00Z","Fri handel","/adresse/elna-lassensvej-61-3370-melby-02600279__61_______","value:930000|sqm:81|lastPrice:475000|sqmPr:5864|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","58.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.981644","11.986183","1997-12-15T00:00:00Z","Fri handel","/adresse/elna-lassensvej-62-3370-melby-02600279__62_______","value:1100000|sqm:58|lastPrice:370000|sqmPr:6379|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","73.0","Eget køkken med afløb","1.0","1.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1981.0","Halsnæs","55.98325","11.984783","1981-01-01T00:00:00Z","Byggeår","/adresse/elna-lassensvej-63-3370-melby-02600279__63_______","value:870000|sqm:73|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","69.0","Eget køkken med afløb","1.0","1.0","Metal","Vandskyllende toilet i enheden","1980.0","Halsnæs","55.983192","11.98524","2004-03-21T00:00:00Z","Familiehandel","/adresse/elna-lassensvej-65-3370-melby-02600279__65_______","value:760000|sqm:69|lastPrice:590000|sqmPr:8550|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","86.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1999.0","Halsnæs","55.98215","11.986657","1999-01-01T00:00:00Z","Byggeår","/adresse/elna-lassensvej-66-3370-melby-02600279__66_______","value:1200000|sqm:86|lastPrice:87600|sqmPr:1018|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","73.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.98298","11.985743","2016-04-21T18:58:00.78Z","Af markedet","/adresse/elna-lassensvej-67-3370-melby-02600279__67_______","value:890000|sqm:73|lastPrice:950000|sqmPr:13013|rooms:"
"Badeværelse i enheden","Sommerhus","Mursten","Centralvarme med én fyringsenhed","124.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","2003.0","Halsnæs","55.98204","11.98729","2003-01-01T00:00:00Z","Byggeår","/adresse/elna-lassensvej-68-3370-melby-02600279__68_______","value:2050000|sqm:124|lastPrice:130000|sqmPr:1048|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Varmepumpe","86.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1998.0","Halsnæs","55.98168","11.986948","2005-01-28T00:00:00Z","Fri handel","/adresse/elna-lassensvej-70-3370-melby-02600279__70_______","value:1000000|sqm:86|lastPrice:1198000|sqmPr:13930|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","62.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1976.0","Halsnæs","55.98142","11.987621","2005-05-04T00:00:00Z","Fri handel","/adresse/elna-lassensvej-72-3370-melby-02600279__72_______","value:780000|sqm:62|lastPrice:975000|sqmPr:15725|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","72.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1977.0","Halsnæs","55.982574","11.986978","2020-11-06T00:00:00Z","Fri handel","/adresse/elna-lassensvej-73-3370-melby-02600279__73_______","value:1000000|sqm:72|lastPrice:1285000|sqmPr:17847|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","70.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1981.0","Halsnæs","55.981834","11.987956","2022-07-25T08:40:36.011344Z","Af markedet","/adresse/elna-lassensvej-74-3370-melby-02600279__74_______","value:880000|sqm:70|lastPrice:1160000|sqmPr:16571|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","54.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1975.0","Halsnæs","55.982384","11.987246","2021-03-02T20:55:23.19Z","Af markedet","/adresse/elna-lassensvej-75-3370-melby-02600279__75_______","value:740000|sqm:54|lastPrice:1250000|sqmPr:23148|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Ovn til fast og flydende brændsel","65.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Halsnæs","55.98167","11.988283","2007-01-01T00:00:00Z","Ombygningsår","/adresse/elna-lassensvej-76-3370-melby-02600279__76_______","value:800000|sqm:65|lastPrice:730000|sqmPr:11230|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","86.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2003.0","Halsnæs","55.982418","11.987772","2015-01-23T10:50:14.797Z","Af markedet","/adresse/elna-lassensvej-77-3370-melby-02600279__77_______","value:1200000|sqm:86|lastPrice:1200000|sqmPr:13953|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","88.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","2010.0","Halsnæs","55.98123","11.988092","2021-02-08T09:27:49.403Z","Af markedet","/adresse/elna-lassensvej-78-3370-melby-02600279__78_______","value:1300000|sqm:88|lastPrice:1400000|sqmPr:15909|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","86.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1991.0","Halsnæs","55.98223","11.988189","2008-01-01T00:00:00Z","Ombygningsår","/adresse/elna-lassensvej-79-3370-melby-02600279__79_______","value:1150000|sqm:86|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","80.0","Eget køkken med afløb","1.0","1.0","Andet materiale","Vandskyllende toilet i enheden","1987.0","Halsnæs","55.981903","11.988502","2011-12-31T08:39:05.75Z","Af markedet","/adresse/elna-lassensvej-81-3370-melby-02600279__81_______","value:960000|sqm:80|lastPrice:1095000|sqmPr:13687|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Træ","Varmepumpe","166.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2021.0","Halsnæs","56.003662","12.014068","2021-01-01T00:00:00Z","Byggeår","/adresse/elsdyrsvej-1-3300-frederiksvaerk-02600280___1_______","value:425000|sqm:166|lastPrice:795000|sqmPr:4789|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","180.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","2002.0","Halsnæs","56.003693","12.014521","2023-05-24T07:40:09.088827Z","Af markedet","/adresse/elsdyrsvej-3-3300-frederiksvaerk-02600280___3_______","value:2350000|sqm:180|lastPrice:4875000|sqmPr:27083|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Varmepumpe","109.0","Eget køkken med afløb","1.0","1.0","Andet materiale","Vandskyllende toilet i enheden","1962.0","Halsnæs","56.003334","12.014046","2017-03-01T00:00:00Z","Fri handel","/adresse/elsdyrsvej-4-3300-frederiksvaerk-02600280___4_______","value:960000|sqm:109|lastPrice:1050000|sqmPr:9633|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","246.0","Eget køkken med afløb","1.0","3.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Halsnæs","56.00351","12.01518","2021-11-05T08:44:55.723Z","Af markedet","/adresse/elsdyrsvej-5-3300-frederiksvaerk-02600280___5_______","value:2250000|sqm:246|lastPrice:4175000|sqmPr:16971|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med to fyringsenheder","196.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1997.0","Halsnæs","56.003258","12.014845","2009-01-01T00:00:00Z","Ombygningsår","/adresse/elsdyrsvej-6-3300-frederiksvaerk-02600280___6_______","value:2500000|sqm:196|lastPrice:155000|sqmPr:790|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","82.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Halsnæs","55.982006","11.978556","1977-01-01T00:00:00Z","Byggeår","/adresse/else-skouboesvej-3-3370-melby-02600281___3_______","value:770000|sqm:82|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Sommerhus","Letbetonsten","Elvarme","69.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1969.0","Halsnæs","55.981915","11.977816","2023-05-09T06:35:29.386013Z","Af markedet","/adresse/else-skouboesvej-4-3370-melby-02600281___4_______","value:700000|sqm:69|lastPrice:1100000|sqmPr:15942|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","70.0","Eget køkken med afløb","1.0","1.0","Fibercement uden asbest","Vandskyllende toilet i enheden","1975.0","Halsnæs","55.98164","11.978357","2012-11-02T11:00:56.433Z","Af markedet","/adresse/else-skouboesvej-5-3370-melby-02600281___5_______","value:690000|sqm:70|lastPrice:610000|sqmPr:8714|rooms:"
"Badeværelse i enheden","Sommerhus","Træ","Elvarme","81.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1977.0","Halsnæs","55.981644","11.977884","2009-10-06T04:05:03.3Z","Af markedet","/adresse/else-skouboesvej-6-3370-melby-02600281___6_______","value:790000|sqm:81|lastPrice:885000|sqmPr:10925|rooms:"
