props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailMetaData
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,111.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1927.0,Høje-Taastrup,55.650276,12.214903,2000-12-17T00:00:00Z,Fri handel,/adresse/bomager-17-2640-hedehusene-01690600__17_______,value:1700000|sqm:111|lastPrice:1200000|sqmPr:10810|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,78.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1958.0,Høje-Taastrup,55.65075,12.216322,2011-06-07T00:00:00Z,Fri handel,/adresse/bomager-18-2640-hedehusene-01690600__18_______,value:1150000|sqm:78|lastPrice:1605000|sqmPr:20576|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,77.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.65048,12.214887,1998-10-19T00:00:00Z,Fri handel,/adresse/bomager-19-2640-hedehusene-01690600__19_______,value:1000000|sqm:77|lastPrice:828420|sqmPr:10758|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,78.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1958.0,Høje-Taastrup,55.650665,12.216341,1958-01-01T00:00:00Z,Byggeår,/adresse/bomager-20-2640-hedehusene-01690600__20_______,value:1000000|sqm:78|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Ovn til fast og flydende brændsel,108.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.650566,12.214869,2013-02-09T07:18:18.437Z,Af markedet,/adresse/bomager-21-2640-hedehusene-01690600__21_______,value:1050000|sqm:108|lastPrice:1000000|sqmPr:9259|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,78.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1958.0,Høje-Taastrup,55.650578,12.216361,2016-12-12T00:00:01Z,Af markedet,/adresse/bomager-22-2640-hedehusene-01690600__22_______,value:1150000|sqm:78|lastPrice:1650000|sqmPr:21153|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,77.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.65065,12.214847,2014-10-16T11:26:13.247Z,Af markedet,/adresse/bomager-23-2640-hedehusene-01690600__23_______,value:1000000|sqm:77|lastPrice:1228000|sqmPr:15948|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Varmepumpe,78.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1958.0,Høje-Taastrup,55.650494,12.216393,1958-01-01T00:00:00Z,Byggeår,/adresse/bomager-24-2640-hedehusene-01690600__24_______,value:960000|sqm:78|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,78.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.65065,12.215259,2012-03-23T07:23:50.113Z,Af markedet,/adresse/bomager-25-2640-hedehusene-01690600__25_______,value:1000000|sqm:78|lastPrice:1450000|sqmPr:18589|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Varmepumpe,98.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1958.0,Høje-Taastrup,55.65041,12.216424,1958-01-01T00:00:00Z,Byggeår,/adresse/bomager-26-2640-hedehusene-01690600__26_______,value:1050000|sqm:98|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,78.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.65057,12.215284,2022-01-02T12:50:55.613Z,Af markedet,/adresse/bomager-27-2640-hedehusene-01690600__27_______,value:1000000|sqm:78|lastPrice:1900000|sqmPr:24358|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1958.0,Høje-Taastrup,55.650322,12.216437,2021-11-13T08:54:01.497Z,Af markedet,/adresse/bomager-28-2640-hedehusene-01690600__28_______,value:1050000|sqm:97|lastPrice:2295000|sqmPr:23659|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,78.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.650486,12.215304,2008-02-07T00:00:00Z,Fri handel,/adresse/bomager-29-2640-hedehusene-01690600__29_______,value:1000000|sqm:78|lastPrice:1325000|sqmPr:16987|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.650394,12.215325,1959-01-01T00:00:00Z,Byggeår,/adresse/bomager-31-2640-hedehusene-01690600__31_______,value:1100000|sqm:93|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,78.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.65031,12.215348,1959-01-01T00:00:00Z,Byggeår,/adresse/bomager-33-2640-hedehusene-01690600__33_______,value:1000000|sqm:78|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Elvarme,99.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1959.0,Høje-Taastrup,55.65022,12.215372,2017-05-08T00:00:00Z,Fri handel,/adresse/bomager-35-2640-hedehusene-01690600__35_______,value:1200000|sqm:99|lastPrice:1950000|sqmPr:19696|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med to fyringsenheder,174.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Høje-Taastrup,55.680794,12.252479,1998-01-01T00:00:00Z,Ombygningsår,/adresse/bondehoejvej-1-2630-taastrup-01690609___1_______,value:1900000|sqm:174|lastPrice:985000|sqmPr:5660|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,151.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1900.0,Høje-Taastrup,55.680458,12.252252,1900-01-01T00:00:00Z,Byggeår,/adresse/bondehoejvej-3-2630-taastrup-01690609___3_______,value:1950000|sqm:151|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,73.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1961.0,Høje-Taastrup,55.680355,12.251749,2022-10-28T13:00:16.530339Z,Af markedet,/adresse/bondehoejvej-4a-2630-taastrup-01690609__4a_______,value:52000000|sqm:73|lastPrice:6000000|sqmPr:82191|rooms:
Badeværelse i enheden,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,67.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1961.0,Høje-Taastrup,55.68039,12.251608,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4b-2630-taastrup-01690609__4b_______,value:|sqm:67|lastPrice:6000000|sqmPr:89552|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,69.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.68027,12.251451,2012-03-20T11:04:20.39Z,Af markedet,/adresse/bondehoejvej-4c-2630-taastrup-01690609__4c_______,value:|sqm:69|lastPrice:6000000|sqmPr:86956|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,69.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680187,12.251385,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4d-2630-taastrup-01690609__4d_______,value:|sqm:69|lastPrice:6000000|sqmPr:86956|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.68027,12.251066,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4e-2630-taastrup-01690609__4e_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,69.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680355,12.251128,2021-01-25T09:29:54.073Z,Af markedet,/adresse/bondehoejvej-4f-2630-taastrup-01690609__4f_______,value:|sqm:69|lastPrice:6000000|sqmPr:86956|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680458,12.251335,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4g-2630-taastrup-01690609__4g_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680496,12.251191,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4h-2630-taastrup-01690609__4h_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680557,12.251807,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4j-2630-taastrup-01690609__4j_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,68.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680588,12.251661,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4k-2630-taastrup-01690609__4k_______,value:|sqm:68|lastPrice:6000000|sqmPr:88235|rooms:
Adgang til badeværelse,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,68.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680607,12.251581,2013-11-23T07:10:56.69Z,Af markedet,/adresse/bondehoejvej-4m-2630-taastrup-01690609__4m_______,value:|sqm:68|lastPrice:6000000|sqmPr:88235|rooms:
Adgang til badeværelse,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.68064,12.251434,2014-10-22T12:22:06.093Z,Af markedet,/adresse/bondehoejvej-4n-2630-taastrup-01690609__4n_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Række- og kædehus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680744,12.2514515,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4p-2630-taastrup-01690609__4p_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.68083,12.251511,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4q-2630-taastrup-01690609__4q_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.68087,12.251729,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4r-2630-taastrup-01690609__4r_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680836,12.251877,2017-08-01T17:48:15.647Z,Af markedet,/adresse/bondehoejvej-4s-2630-taastrup-01690609__4s_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680717,12.252012,2014-06-02T15:56:00.62Z,Af markedet,/adresse/bondehoejvej-4t-2630-taastrup-01690609__4t_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Adgang til badeværelse,Dobbelthus,Mursten,Centralvarme med én fyringsenhed,81.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,2005.0,Høje-Taastrup,55.680634,12.251954,2005-03-11T00:00:00Z,Fri handel,/adresse/bondehoejvej-4u-2630-taastrup-01690609__4u_______,value:|sqm:81|lastPrice:6000000|sqmPr:74074|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,108.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1892.0,Høje-Taastrup,55.680206,12.252206,2006-09-16T00:00:00Z,Familiehandel,/adresse/bondehoejvej-5-2630-taastrup-01690609___5_______,value:1400000|sqm:108|lastPrice:1740000|sqmPr:16111|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,121.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1960.0,Høje-Taastrup,55.677586,12.252367,1998-08-10T00:00:00Z,Fri handel,/adresse/bondehoejvej-6a-2630-taastrup-01690609__6a_______,value:2050000|sqm:121|lastPrice:981000|sqmPr:8107|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,168.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1927.0,Høje-Taastrup,55.668415,12.253993,1927-01-01T00:00:00Z,Byggeår,/adresse/bondehoejvej-7-2630-taastrup-01690609___7_______,value:2450000|sqm:168|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Stuehus til landbrugsejendom,Mursten,Centralvarme med én fyringsenhed,146.0,Eget køkken med afløb,1.0,1.0,Fibercement uden asbest,Vandskyllende toilet i enheden,1974.0,Høje-Taastrup,55.67058,12.252551,2008-02-13T00:00:00Z,Fri handel,/adresse/bondehoejvej-8-2630-taastrup-01690609___8_______,value:10600000|sqm:146|lastPrice:225000|sqmPr:1541|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,135.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1973.0,Høje-Taastrup,55.669323,12.253134,2018-02-04T00:00:00Z,Fri handel,/adresse/bondehoejvej-10-2630-taastrup-01690609__10_______,value:2750000|sqm:135|lastPrice:4050000|sqmPr:30000|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Varmepumpe,164.0,Eget køkken med afløb,1.0,2.0,Fibercement uden asbest,Vandskyllende toilet i enheden,1967.0,Høje-Taastrup,55.635784,12.19349,2015-01-01T00:00:00Z,Ombygningsår,/adresse/brandhoejgaardsvej-98-2640-hedehusene-01690680__98_______,value:1700000|sqm:164|lastPrice:1000000|sqmPr:6097|rooms:
Badeværelse i enheden,Stuehus til landbrugsejendom,Mursten,Varmepumpe,302.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1905.0,Høje-Taastrup,55.635124,12.192774,2020-08-06T16:01:19.033Z,Af markedet,/adresse/brandhoejgaardsvej-100-2640-hedehusene-01690680_100_______,value:2700000|sqm:302|lastPrice:5795000|sqmPr:19188|rooms:
Adgang til badeværelse,Stuehus til landbrugsejendom,Mursten,Elvarme,181.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1906.0,Høje-Taastrup,55.6319,12.191903,2014-03-14T00:00:00Z,Fri handel,/adresse/brandhoejgaardsvej-108-2640-hedehusene-01690680_108_______,value:3200000|sqm:181|lastPrice:976240|sqmPr:5393|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,130.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.64349,12.191936,1980-01-01T00:00:00Z,Byggeår,/adresse/brandvaenget-1-2640-hedehusene-01690690___1_______,value:1600000|sqm:130|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,133.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.643124,12.191705,2020-12-02T00:00:00Z,Øvrigt,/adresse/brandvaenget-2-2640-hedehusene-01690690___2_______,value:1550000|sqm:133|lastPrice:573467|sqmPr:4311|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,130.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1981.0,Høje-Taastrup,55.643635,12.191876,2004-04-18T00:00:00Z,Fri handel,/adresse/brandvaenget-3-2640-hedehusene-01690690___3_______,value:1600000|sqm:130|lastPrice:1750000|sqmPr:13461|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,145.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.64293,12.19185,1986-01-01T00:00:00Z,Ombygningsår,/adresse/brandvaenget-4-2640-hedehusene-01690690___4_______,value:1750000|sqm:145|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,130.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1981.0,Høje-Taastrup,55.64378,12.191822,1998-09-02T00:00:00Z,Fri handel,/adresse/brandvaenget-5-2640-hedehusene-01690690___5_______,value:1650000|sqm:130|lastPrice:1504600|sqmPr:11573|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Varmepumpe,145.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.64271,12.191941,1995-02-07T00:00:00Z,Fri handel,/adresse/brandvaenget-6-2640-hedehusene-01690690___6_______,value:1750000|sqm:145|lastPrice:1125000|sqmPr:7758|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,122.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1996.0,Høje-Taastrup,55.64399,12.1919155,1996-04-30T00:00:00Z,Fri handel,/adresse/brandvaenget-7-2640-hedehusene-01690690___7_______,value:3432000|sqm:122|lastPrice:245000|sqmPr:2008|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,151.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.64255,12.19203,2014-05-06T07:08:48.583Z,Af markedet,/adresse/brandvaenget-8-2640-hedehusene-01690690___8_______,value:1650000|sqm:151|lastPrice:2550000|sqmPr:16887|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,149.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.642277,12.192055,2021-03-25T12:30:03.033Z,Af markedet,/adresse/brandvaenget-10-2640-hedehusene-01690690__10_______,value:1750000|sqm:149|lastPrice:3495000|sqmPr:23456|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,108.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1981.0,Høje-Taastrup,55.64366,12.192578,2016-01-28T10:48:15.66Z,Af markedet,/adresse/brandvaenget-11-2640-hedehusene-01690690__11_______,value:1700000|sqm:108|lastPrice:1999000|sqmPr:18509|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Varmepumpe,143.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.642044,12.192146,2023-10-11T07:17:05.631477Z,Prisfald,/adresse/brandvaenget-12-2640-hedehusene-01690690__12_______?udbud=fff0d755-91b4-4760-aa0c-5714c202bc34,pay:170000|sqmPr:23333|sqm:741|floor:|rooms:5|fees:3724|built:1980
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Varmepumpe,108.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1981.0,Høje-Taastrup,55.643753,12.192539,2010-02-17T00:00:00Z,Fri handel,/adresse/brandvaenget-13-2640-hedehusene-01690690__13_______,value:1850000|sqm:108|lastPrice:1850000|sqmPr:17129|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,140.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.6418,12.192267,1980-01-01T00:00:00Z,Byggeår,/adresse/brandvaenget-14-2640-hedehusene-01690690__14_______,value:1600000|sqm:140|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,108.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1981.0,Høje-Taastrup,55.643963,12.192545,2021-06-09T16:29:38.963Z,Af markedet,/adresse/brandvaenget-15-2640-hedehusene-01690690__15_______,value:1650000|sqm:108|lastPrice:3245000|sqmPr:30046|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,175.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.641563,12.192345,1996-01-01T00:00:00Z,Ombygningsår,/adresse/brandvaenget-16-2640-hedehusene-01690690__16_______,value:1950000|sqm:175|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,108.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1981.0,Høje-Taastrup,55.64404,12.192543,2016-11-21T11:52:08.813Z,Af markedet,/adresse/brandvaenget-17-2640-hedehusene-01690690__17_______,value:1650000|sqm:108|lastPrice:2200000|sqmPr:20370|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Elvarme,130.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1980.0,Høje-Taastrup,55.641327,12.19244,1980-01-01T00:00:00Z,Byggeår,/adresse/brandvaenget-18-2640-hedehusene-01690690__18_______,value:1550000|sqm:130|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,108.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1981.0,Høje-Taastrup,55.64419,12.192852,1981-01-01T00:00:00Z,Byggeår,/adresse/brandvaenget-19-2640-hedehusene-01690690__19_______,value:1600000|sqm:108|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Letbetonsten,Centralvarme med én fyringsenhed,97.0,Eget køkken med afløb,1.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1972.0,Høje-Taastrup,55.64142,12.192828,2000-08-14T00:00:00Z,Fri handel,/adresse/brandvaenget-20-2640-hedehusene-01690690__20_______,value:1200000|sqm:97|lastPrice:1200062|sqmPr:12371|rooms:
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Elvarme,108.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1981.0,Høje-Taastrup,55.64423,12.193015,1997-11-23T00:00:00Z,Fri handel,/adresse/brandvaenget-21-2640-hedehusene-01690690__21_______,value:1600000|sqm:108|lastPrice:1059040|sqmPr:9805|rooms:
