props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_floor,props_pageProps_address_municipality_numberOfSchools,props_pageProps_address_municipality_population,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailPropertyClass,lastPrice
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,62.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.684784,12.530431,4.0,18.0,103608.0,2020-08-12T00:00:00Z,Fri handel,/adresse/bjarkesvej-13-4-th-2000-frederiksberg-01470079__13__4__th,ejerlejlighed,3450000
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,62.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.684784,12.530431,4.0,18.0,103608.0,2000-07-02T00:00:00Z,Fri handel,/adresse/bjarkesvej-13-4-tv-2000-frederiksberg-01470079__13__4__tv,ejerlejlighed,1111736
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,154.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1898.0,Frederiksberg,55.676525,12.513802,,18.0,103608.0,2021-02-12T00:00:00Z,Fri handel,/adresse/blytsvej-4-2000-frederiksberg-01470082___4_______,villa,14400000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,124.0,Eget køkken med afløb,2.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1902.0,Frederiksberg,55.676495,12.513263,0.0,18.0,103608.0,2017-12-18T00:00:00Z,Fri handel,/adresse/blytsvej-5-0-th-2000-frederiksberg-01470082___5_st__th,ejerlejlighed,6300000
,,,,,,,,,,,Frederiksberg,55.676495,12.513263,0.0,18.0,103608.0,2021-12-30T00:00:00Z,Fri handel,/adresse/blytsvej-5-0-1-2000-frederiksberg-01470082___5_st___1,,400000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1902.0,Frederiksberg,55.676495,12.513263,1.0,18.0,103608.0,1998-08-20T00:00:00Z,Fri handel,/adresse/blytsvej-5-1-th-2000-frederiksberg-01470082___5__1__th,ejerlejlighed,1568624
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,164.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,1899.0,Frederiksberg,55.67672,12.51389,1.0,18.0,103608.0,1996-03-06T00:00:00Z,Fri handel,/adresse/blytsvej-6-1-2000-frederiksberg-01470082___6__1____,ejerlejlighed,1413000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1899.0,Frederiksberg,55.67672,12.51389,2.0,18.0,103608.0,2009-09-15T00:00:00Z,Fri handel,/adresse/blytsvej-6-2-2000-frederiksberg-01470082___6__2____,ejerlejlighed,3300000
,,,,,,,,,,,Frederiksberg,55.676655,12.5133505,-1.0,18.0,103608.0,1994-02-28T00:00:00Z,Fri handel,/adresse/blytsvej-7--1-th-2000-frederiksberg-01470082___7_kl__th,,65000
,,,,,,,,,,,Frederiksberg,55.676655,12.5133505,-1.0,18.0,103608.0,2007-12-04T00:00:00Z,Fri handel,/adresse/blytsvej-7--1-tv-2000-frederiksberg-01470082___7_kl__tv,,5050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,121.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.676655,12.5133505,1.0,18.0,103608.0,1992-03-25T00:00:00Z,Fri handel,/adresse/blytsvej-7-1-th-2000-frederiksberg-01470082___7__1__th,ejerlejlighed,828000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,137.0,Eget køkken med afløb,2.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.676655,12.5133505,2.0,18.0,103608.0,2011-03-18T00:00:00Z,Fri handel,/adresse/blytsvej-7-2-tv-2000-frederiksberg-01470082___7__2__tv,ejerlejlighed,3495000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,121.0,Eget køkken med afløb,3.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.676865,12.514094,-1.0,18.0,103608.0,2019-01-30T00:00:00Z,Fri handel,/adresse/blytsvej-8a--1-th-2000-frederiksberg-01470082__8a_kl__th,ejerlejlighed,3100000
,,,,,,,,,,,Frederiksberg,55.676865,12.514094,0.0,18.0,103608.0,2023-07-25T00:00:00Z,Fri handel,/adresse/blytsvej-8a-0-2-2000-frederiksberg-01470082__8a_st___2,,9250000
,,,,,,,,,,,Frederiksberg,55.676987,12.514027,-1.0,18.0,103608.0,2002-03-19T00:00:00Z,Fri handel,/adresse/blytsvej-8b--1-tv-2000-frederiksberg-01470082__8b_kl__tv,,110000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,171.0,Eget køkken med afløb,3.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.676987,12.514027,0.0,18.0,103608.0,2011-08-25T00:00:00Z,Fri handel,/adresse/blytsvej-8b-0-th-2000-frederiksberg-01470082__8b_st__th,ejerlejlighed,4900000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,166.0,Eget køkken med afløb,3.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.676987,12.514027,2.0,18.0,103608.0,2019-10-29T00:00:00Z,Fri handel,/adresse/blytsvej-8b-2-th-2000-frederiksberg-01470082__8b__2__th,ejerlejlighed,11000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,166.0,Eget køkken med afløb,3.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1903.0,Frederiksberg,55.676987,12.514027,2.0,18.0,103608.0,1998-12-22T00:00:00Z,Fri handel,/adresse/blytsvej-8b-2-tv-2000-frederiksberg-01470082__8b__2__tv,ejerlejlighed,1524000
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,158.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1895.0,Frederiksberg,55.677235,12.514138,,18.0,103608.0,2021-01-06T00:00:00Z,Fri handel,/adresse/blytsvej-14-2000-frederiksberg-01470082__14_______,villa,9000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1880.0,Frederiksberg,55.67745,12.514475,,18.0,103608.0,2010-02-01T00:00:00Z,Fri handel,/adresse/blytsvej-18-2000-frederiksberg-01470082__18_______,ejerlejlighed,4000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,91.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1880.0,Frederiksberg,55.677536,12.514561,,18.0,103608.0,2010-02-01T00:00:00Z,Fri handel,/adresse/blytsvej-20-2000-frederiksberg-01470082__20_______,ejerlejlighed,4000000
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,84.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687325,12.53096,1.0,18.0,103608.0,2000-06-21T00:00:00Z,Fri handel,/adresse/bogoevej-1-1-th-2000-frederiksberg-01470085___1__1__th,andelsbolig,10600000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,84.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687325,12.53096,2.0,18.0,103608.0,2000-06-21T00:00:00Z,Fri handel,/adresse/bogoevej-1-2-th-2000-frederiksberg-01470085___1__2__th,andelsbolig,10600000
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,84.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687325,12.53096,4.0,18.0,103608.0,2000-06-21T00:00:00Z,Fri handel,/adresse/bogoevej-1-4-th-2000-frederiksberg-01470085___1__4__th,andelsbolig,10600000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,115.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687283,12.531328,0.0,18.0,103608.0,1994-05-02T00:00:00Z,Fri handel,/adresse/bogoevej-2-0-2000-frederiksberg-01470085___2_st____,andelsbolig,4175000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687283,12.531328,1.0,18.0,103608.0,1994-05-02T00:00:00Z,Fri handel,/adresse/bogoevej-2-1-th-2000-frederiksberg-01470085___2__1__th,andelsbolig,4175000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687283,12.531328,1.0,18.0,103608.0,1994-05-02T00:00:00Z,Fri handel,/adresse/bogoevej-2-1-tv-2000-frederiksberg-01470085___2__1__tv,andelsbolig,4175000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687283,12.531328,2.0,18.0,103608.0,1994-05-02T00:00:00Z,Fri handel,/adresse/bogoevej-2-2-th-2000-frederiksberg-01470085___2__2__th,andelsbolig,4175000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687283,12.531328,2.0,18.0,103608.0,1994-05-02T00:00:00Z,Fri handel,/adresse/bogoevej-2-2-tv-2000-frederiksberg-01470085___2__2__tv,andelsbolig,4175000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687283,12.531328,3.0,18.0,103608.0,1994-05-02T00:00:00Z,Fri handel,/adresse/bogoevej-2-3-th-2000-frederiksberg-01470085___2__3__th,andelsbolig,4175000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687283,12.531328,4.0,18.0,103608.0,1994-05-02T00:00:00Z,Fri handel,/adresse/bogoevej-2-4-th-2000-frederiksberg-01470085___2__4__th,andelsbolig,4175000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,68.0,Eget køkken med afløb,5.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687595,12.531555,1.0,18.0,103608.0,1993-11-15T00:00:00Z,Fri handel,/adresse/bogoevej-6-1-tv-2000-frederiksberg-01470085___6__1__tv,ejerlejlighed,394880
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,68.0,Eget køkken med afløb,5.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1900.0,Frederiksberg,55.687595,12.531555,4.0,18.0,103608.0,2009-05-22T00:00:00Z,Fri handel,/adresse/bogoevej-6-4-tv-2000-frederiksberg-01470085___6__4__tv,ejerlejlighed,1350000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,100.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671608,12.508023,1.0,18.0,103608.0,2012-03-05T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5a-1-3-2000-frederiksberg-01470090__5a__1___3,ejerlejlighed,1995000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,100.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671608,12.508023,2.0,18.0,103608.0,2005-05-04T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5a-2-3-2000-frederiksberg-01470090__5a__2___3,ejerlejlighed,2323000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,99.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671608,12.508023,3.0,18.0,103608.0,2006-04-28T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5a-3-2-2000-frederiksberg-01470090__5a__3___2,ejerlejlighed,2998000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671608,12.508023,4.0,18.0,103608.0,2021-02-17T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5a-4-1-2000-frederiksberg-01470090__5a__4___1,ejerlejlighed,4350000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,99.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671608,12.508023,4.0,18.0,103608.0,2006-04-04T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5a-4-2-2000-frederiksberg-01470090__5a__4___2,ejerlejlighed,2998000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671856,12.508244,1.0,18.0,103608.0,2007-06-11T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5b-1-2-2000-frederiksberg-01470090__5b__1___2,ejerlejlighed,2150000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671856,12.508244,2.0,18.0,103608.0,2014-06-13T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5b-2-1-2000-frederiksberg-01470090__5b__2___1,ejerlejlighed,2351000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671856,12.508244,2.0,18.0,103608.0,2016-01-08T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5b-2-2-2000-frederiksberg-01470090__5b__2___2,ejerlejlighed,2675000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671856,12.508244,3.0,18.0,103608.0,2015-07-14T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5b-3-1-2000-frederiksberg-01470090__5b__3___1,ejerlejlighed,2695000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,61.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671852,12.508942,0.0,18.0,103608.0,2016-04-21T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5c-0-3-2000-frederiksberg-01470090__5c_st___3,ejerlejlighed,1685000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671852,12.508942,0.0,18.0,103608.0,2020-02-25T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5c-0-4-2000-frederiksberg-01470090__5c_st___4,ejerlejlighed,3000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671852,12.508942,1.0,18.0,103608.0,2013-03-19T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5c-1-1-2000-frederiksberg-01470090__5c__1___1,ejerlejlighed,2050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671852,12.508942,1.0,18.0,103608.0,2014-09-16T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5c-1-4-2000-frederiksberg-01470090__5c__1___4,ejerlejlighed,2086000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,61.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671852,12.508942,2.0,18.0,103608.0,2019-06-28T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5c-2-3-2000-frederiksberg-01470090__5c__2___3,ejerlejlighed,1735000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,82.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671852,12.508942,4.0,18.0,103608.0,2006-04-01T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5c-4-1-2000-frederiksberg-01470090__5c__4___1,ejerlejlighed,2598000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,61.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671852,12.508942,5.0,18.0,103608.0,2012-07-30T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5c-5-3-2000-frederiksberg-01470090__5c__5___3,ejerlejlighed,1460000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671852,12.508942,5.0,18.0,103608.0,2012-06-25T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5c-5-4-2000-frederiksberg-01470090__5c__5___4,ejerlejlighed,1995000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,0.0,18.0,103608.0,2012-05-24T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-0-1-2000-frederiksberg-01470090__5d_st___1,ejerlejlighed,1825000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,1.0,18.0,103608.0,2015-06-11T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-1-1-2000-frederiksberg-01470090__5d__1___1,ejerlejlighed,2600000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,99.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,2.0,18.0,103608.0,2013-05-18T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-2-2-2000-frederiksberg-01470090__5d__2___2,ejerlejlighed,2275000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,3.0,18.0,103608.0,2019-11-27T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-3-1-2000-frederiksberg-01470090__5d__3___1,ejerlejlighed,3985000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,99.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,3.0,18.0,103608.0,2009-11-04T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-3-2-2000-frederiksberg-01470090__5d__3___2,ejerlejlighed,2150000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,100.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,3.0,18.0,103608.0,2005-06-15T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-3-3-2000-frederiksberg-01470090__5d__3___3,ejerlejlighed,2695000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,4.0,18.0,103608.0,2019-12-15T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-4-1-2000-frederiksberg-01470090__5d__4___1,ejerlejlighed,4200000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,100.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,4.0,18.0,103608.0,2010-11-22T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-4-3-2000-frederiksberg-01470090__5d__4___3,ejerlejlighed,1950000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,133.0,Eget køkken med afløb,6.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.671593,12.508727,6.0,18.0,103608.0,2020-06-23T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5d-6-2000-frederiksberg-01470090__5d__6____,ejerlejlighed,6750000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,0.0,18.0,103608.0,2005-12-26T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-0-2-2000-frederiksberg-01470090__5e_st___2,ejerlejlighed,3298000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,1.0,18.0,103608.0,2006-05-08T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-1-2-2000-frederiksberg-01470090__5e__1___2,ejerlejlighed,3600000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,77.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,1.0,18.0,103608.0,2015-06-09T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-1-3-2000-frederiksberg-01470090__5e__1___3,ejerlejlighed,2200000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,94.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,2.0,18.0,103608.0,2012-08-23T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-2-1-2000-frederiksberg-01470090__5e__2___1,ejerlejlighed,2195000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Betonelementer,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,6.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,2001.0,Frederiksberg,55.67134,12.508506,3.0,18.0,103608.0,2015-01-21T00:00:00Z,Fri handel,/adresse/borgmester-fischers-vej-5e-3-2-2000-frederiksberg-01470090__5e__3___2,ejerlejlighed,3200000
